sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
sl	0	0	-0.0125	0.016807	14.82051	14.10589	13.89744	14.35897	5	0.714625	9.820513	9.105888	0.923077	0.253087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.218913	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.1244269	-0.5852444	0.00131093	0.0088346
sl	0.5	0.5	-0.35	0.147727	15	13.87079	12.89744	13.94872	4	1.129211	11	9.870789	2.102564	0.077928	9.515789	8.737958	8.8	9.157895	5	0.777832	4.515789	3.737958	0.715789	0.419937	0.216147	0.0425	0.036875	0.05375	0.867647	0.0272637	0.0247602	49.7816	39.9895	0.09631862	0.0025035	0.2190285	9.7921	-0.2951321	-0.6749508	0.0035293	0.0102799
sl	0.2	0.2	0.2	0.142857	18.07308	16.69197	9.567949	13.82051	14	1.38111	4.073077	2.691967	8.505128	-2.871454	6.857143	4.628099	6.857143	6.857143	0	2.229044	6.857143	4.628099	0	2.229044	0.174406	0.0525	0.0425	0.0725	0.809524	0.0888856	0.0115244	120.929	27.871	2.042884	0.0773612	1.467617	93.058	-0.7045846	-0.7418153	0.00888354	0.01014077
sl	0	0	-0.025	0.033898	18.12308	17.39726	9.364103	13.74359	15	0.725816	3.123077	2.397261	8.758974	-3.653672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166145	0.05125	0.04125	0.07125	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	-0.4508752	-0.5230992	0.0063823	0.0080483
sl	0	0	-0.0125	0.016807	17.5859	19.04295	8.311538	12.94872	19	-1.457051	-1.414103	0.042948	9.274359	-6.09423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127737	0.04875	0.03875	0.06375	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.3896281	-0.5093142	0.0038398	0.00572993
sl	0.025	0.025	0.025	0.016807	14.54231	17.39726	12.89359	13.71795	25	-2.854954	-10.45769	-7.602739	1.648718	-3.679313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116303	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	-0.242427	-0.23759	0.0029786	0.0028103
sl	0.125	0.125	0.1125	0.061404	17.88462	20.21844	17.19231	17.53846	30	-2.333824	-12.11538	-9.781561	0.692308	-2.679977	13.8	14.88	18.7	16.25	16	-1.08	-2.2	-1.12	-4.9	1.37	0.150737	0.045	0.035	0.06	0.777778	0.0366459	0.0146953	55.1	31.6445	0.9137738	0.0219506	0.5545854	23.4555	-0.2466899	-0.2428596	0.0028831	0.00261254
sl	0	0	-0.025	0.008475	15.1	15.51648	16.9	16	11	-0.416476	4.1	4.516476	-1.8	0.483524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.225632	0.06125	0.045625	0.08625	0.744898	NA	NA	NA	NA	NA	NA	NA	NA	-0.1444156	-0.3120369	0.00126174	0.00293542
sl	0	0	-0.0125	0.016807	14.52436	14.81118	13.11667	13.82051	14	-0.286823	0.524359	0.811182	1.407692	-0.990669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123159	0.0575	0.035	0.08	0.608696	NA	NA	NA	NA	NA	NA	NA	NA	-0.6798399	-0.6360644	0.0084732	0.00790519
sl	0.1	0.1	0.1	0.068966	15.32179	15.51648	13.44744	14.38462	13	-0.194681	2.321795	2.516476	1.874359	-1.131861	8	7.636364	8	8	6	0.363636	2	1.636364	0	0.363636	0.122445	0.0575	0.035	0.08	0.608696	NA	NA	96.1667	28.2952	NA	NA	1.223391	67.8715	-0.780145	-0.8848354	0.00903143	0.01082454
sl	0	0	-0.025	0.033898	15.10256	16.45687	12.79487	13.94872	11	-1.354305	4.102564	5.456869	2.307692	-2.508151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106531	0.0625	0.031875	0.08875	0.51	NA	NA	NA	NA	NA	NA	NA	NA	-0.3403416	-0.677481	0.00274809	0.00676625
sl	0.05	0.05	0.0125	0.024348	15.15	16.69197	12.79872	13.97436	13	-1.541967	2.15	3.691967	2.351282	-2.717608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10491	0.08	0.029375	0.11375	0.367188	0.0112585	0.00964316	31	27.9929	0.1548745	0.00161534	0.1020363	3.0071	-0.07443877	-0.2780775	0.00055541	0.00231874
sl	0.025	0.025	0.025	0.016807	15.15769	17.16216	12.2782	13.71795	12	-2.004471	3.157692	5.162163	2.879487	-3.444215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.077825	0.07	0.03	0.1	0.428571	NA	NA	NA	NA	NA	NA	NA	NA	0.1823521	0.05199701	0.00151482	0.00044213
sl	0.075	0.075	0.075	0.051282	15.15769	17.16216	12.2782	13.71795	12	-2.004471	3.157692	5.162163	2.879487	-3.444215	0.666667	0.666667	0.333333	0.5	1	0	-0.333333	-0.333333	0.333333	-0.166667	0.077825	0.07	0.03	0.1	0.428571	NA	NA	149	33.3161	NA	NA	1.497906	115.6839	0.167929	0.04539466	0.00138469	0.00038866
sl	0.675	0.325	0.1125	0.022569	15.30513	17.63236	13.20769	14.25641	13	-2.327231	2.305128	4.632359	2.097436	-3.375949	11.78348	12.97212	11.37037	11.57692	11	-1.188645	0.783476	1.972121	0.413105	-1.395198	0.080584	0.1	0.024375	0.1275	0.24375	0.030049	0.0126269	59.5584	31.5064	0.8669999	0.0174221	0.6367666	28.052	0.2573448	0.1938951	0.00211229	0.00166661
sl	0.025	0.025	0.025	0.016807	12.63333	16.69197	9.725641	11.17949	19	-4.058634	-6.366667	-2.308033	2.907692	-5.51248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.077235	0.05875	0.028125	0.085	0.478723	NA	NA	NA	NA	NA	NA	NA	NA	0.1928983	0.4052086	0.00165263	0.00312302
sl	0.75	0.25	0.3375	0.105263	13.0141	17.39726	11.65256	12.33333	17	-4.383159	-3.985897	0.397261	1.361538	-5.063928	9.250575	13.12583	11.43908	10.34483	19	-3.875257	-9.749425	-5.874169	-2.188506	-2.781004	0.088089	0.07125	0.040625	0.115	0.570175	0.0219225	0.0104365	50.0805	33.3667	0.7422042	0.011486	0.4060733	16.7138	-0.2473218	0.04849654	0.00204483	0.00032957
sl	0.025	0.025	0.025	0.016807	11.80897	17.16216	8.857692	10.33333	19	-5.353189	-7.191026	-1.837837	2.951282	-6.82883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069208	0.07125	0.040625	0.115	0.570175	NA	NA	NA	NA	NA	NA	NA	NA	-0.2581748	-0.05174235	0.00250428	0.0004413
sl	0.1	0.1	-0.5375	0.262378	17.06026	20.92373	14.58077	15.82051	20	-3.863477	-2.939744	0.923733	2.479487	-5.10322	11.16667	9.272727	10.83333	11	1	1.893939	10.16667	8.272727	0.333333	1.727273	0.076025	0.07125	0.040625	0.115	0.570175	0.0267246	0.011397	75.25	29.4437	0.8522343	0.0153276	0.9383359	45.8063	-0.2134995	-0.1078637	0.00142538	0.00068348
sl	0	0	-0.0125	0.016807	16.65897	16.92706	14.31538	15.48718	15	-0.268091	1.658974	1.927065	2.34359	-1.439886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.108455	0.08125	0.050625	0.125	0.623077	NA	NA	NA	NA	NA	NA	NA	NA	-0.1750688	-0.5406126	0.00075571	0.00321539
sl	0	0	-0.0125	0.016807	16.72564	15.51648	13.53077	15.1282	18	1.209165	-1.274359	-2.483524	3.194872	-0.388271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156991	0.06375	0.04125	0.10125	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	-0.1223144	-0.3210981	0.0015002	0.0046006
sl	0.1	0.1	0.1	0.068966	16.63718	15.04628	13.56795	15.10256	17	1.590899	-0.362821	-1.95372	3.069231	0.056284	0.5	0.545455	0.166667	0.333333	1	-0.045455	-0.5	-0.454545	0.333333	-0.212121	0.161419	0.06375	0.04125	0.10125	0.647059	NA	NA	158.75	28.2175	NA	NA	1.727388	130.5325	-0.4485995	-0.6124989	0.00445052	0.00716714
sl	0	0	-0.0125	0.016807	10.65385	11.28471	11.29487	10.97436	18	-0.630864	-7.346154	-6.71529	-0.641026	-0.310351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.157534	0.075	0.0525	0.12	0.7	NA	NA	NA	NA	NA	NA	NA	NA	-0.2127715	-0.24569	0.002478	0.0029308
sl	0.375	0.375	0.0625	0.026875	10.55385	10.81451	11.29231	10.92308	16	-0.260668	-5.446154	-5.185486	-0.738462	0.108563	4.133333	5.228256	11.4381	7.785714	7	-1.094923	-2.866667	-1.771744	-7.304762	2.557458	0.164277	0.07625	0.05375	0.12125	0.704918	0.060319	0.0178036	63.3048	37.2683	1.220246	0.0425154	0.5298181	26.0365	-0.2560459	-0.2577259	0.00257155	0.00261615
sl	0.025	0.025	0.025	0.016807	8.417949	9.874121	9.017949	8.717949	17	-1.456173	-8.582051	-7.125879	-0.6	-1.156173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118741	0.06375	0.04125	0.09375	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	0.03663383	-0.1522335	0.0005386	0.0024798
sl	0.975	0.025	0.525	0.305778	7.073077	8.933729	7.542308	7.307692	16	-1.860652	-8.926923	-7.066271	-0.469231	-1.626037	6.987854	8.751385	5.696356	6.342105	16	-1.763531	-9.012146	-7.248615	1.291498	-2.40928	0.088889	0.07875	0.05625	0.12375	0.714286	NA	NA	NA	NA	NA	NA	NA	NA	0.594322	0.4014104	0.00782117	0.0058469
sl	0	0	-0.0875	0.04804	5.794872	8.698631	7.025641	6.410256	18	-2.903759	-12.20513	-9.301369	-1.230769	-2.288374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057225	0.0675	0.045	0.105	0.666667	NA	NA	NA	NA	NA	NA	NA	NA	0.1105226	-0.09834044	0.0014939	0.0014846
sl	0.175	0.175	0	0.046176	7.289744	9.168827	6.453846	6.871795	19	-1.879083	-11.71026	-9.831173	0.835897	-2.297032	2.380952	2.857143	0.619048	1.5	5	-0.47619	-2.619048	-2.142857	1.761905	-1.357143	0.110007	0.065	0.0425	0.1025	0.653846	0.0470668	0.0232431	70.7143	40.4384	0.7055596	0.0238237	0.558868	30.2759	0.1836285	-0.171058	0.0022271	0.0025279
sl	0.125	0.125	-0.0625	0.067	12.54103	11.51981	11.76667	12.15385	15	1.021217	-2.458974	-3.480192	0.774359	0.634038	0.8	0.96	1.7	1.25	1	-0.16	-0.2	-0.04	-0.9	0.29	0.246255	0.07125	0.04875	0.10875	0.684211	NA	NA	115.45	39.2311	NA	NA	1.079368	76.2189	0.1191155	-0.1376003	0.0013177	0.0016666
sl	0.275	0.275	0.2625	0.171296	12.16282	11.51981	10.65769	11.41026	7	0.643012	5.162821	4.519808	1.505128	-0.109552	2.254545	2.048503	5.745455	4	1	0.206043	1.254545	1.048503	-3.490909	1.951497	0.280216	0.07875	0.05625	0.12375	0.714286	0.129762	0.024432	112.045	49.6872	1.669808	0.10533	0.8131532	62.3578	0.07059402	-0.08156421	0.0008472	0.0009956
sl	0	0	-0.0375	0.051282	12.06923	11.75491	9.366667	10.71795	8	0.314324	4.069231	3.754906	2.702564	-1.036958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265487	0.08	0.0575	0.125	0.71875	NA	NA	NA	NA	NA	NA	NA	NA	0.3295958	0.2037574	0.00342536	0.00218262
sl	0	0	-0.0125	0.016807	12.38974	12.2251	9.45641	10.92308	9	0.164641	3.389744	3.225103	2.933333	-1.302026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256618	0.07375	0.05125	0.11125	0.694915	NA	NA	NA	NA	NA	NA	NA	NA	0.2040314	0.1239329	0.00198483	0.00118589
sl	0.025	0.025	0.025	0.016807	6.920513	11.28471	8.566667	7.74359	18	-4.364197	-11.07949	-6.71529	-1.646154	-3.54112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141758	0.11	0.059375	0.2	0.539773	NA	NA	NA	NA	NA	NA	NA	NA	-0.0016215	-0.2652726	2.02e-05	0.0037524
sl	0	0	-0.0125	0.016807	6.232051	10.81451	12.38333	9.307692	20	-4.582463	-13.76795	-9.185486	-6.151282	-1.506822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213849	0.11	0.059375	0.2	0.539773	NA	NA	NA	NA	NA	NA	NA	NA	0.08735177	-0.02953469	0.0015439	0.0005322
sl	0.025	0.025	0.025	0.016807	4.964103	9.874121	10.62564	7.794872	24	-4.910019	-19.0359	-14.12588	-5.661538	-2.07925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183509	0.1175	0.066875	0.2075	0.569149	NA	NA	NA	NA	NA	NA	NA	NA	0.1820011	0.08256405	0.0034058	0.0016063
sl	0	0	-0.0125	0.016807	8.016667	13.63569	19.2141	13.61538	21	-5.619025	-12.98333	-7.364309	-11.19744	-0.020307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093417	0.07375	0.03375	0.11375	0.457627	NA	NA	NA	NA	NA	NA	NA	NA	-0.006150404	-0.1764057	6.78e-05	0.001987
sl	0	0	-0.0125	0.016807	8.016667	13.63569	19.2141	13.61538	21	-5.619025	-12.98333	-7.364309	-11.19744	-0.020307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093417	0.07375	0.03375	0.11375	0.457627	NA	NA	NA	NA	NA	NA	NA	NA	0.1514127	-0.04408237	0.00154895	0.0005173
sl	0.025	0.025	0.025	0.016807	7.828205	13.87079	18.94103	13.38462	22	-6.042584	-14.17179	-8.129211	-11.11282	-0.486174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127735	0.0725	0.0325	0.1125	0.448276	NA	NA	NA	NA	NA	NA	NA	NA	0.1537834	-0.1773987	0.00139363	0.00179663
sl	0.05	0.05	-0.2875	0.114437	7.084615	14.10589	14.55641	10.82051	25	-7.021272	-17.91539	-10.89411	-7.471795	-3.285375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136735	0.06375	0.033125	0.09875	0.519608	0.0213661	0.0254667	59	55.9353	-0.1755662	0.0041006	0.05334178	3.0647	0.6957432	0.560518	0.0088555	0.0076961
sl	0	0	-0.0125	0.016807	10.92308	11.28471	13.48718	12.20513	14	-0.361633	-3.076923	-2.71529	-2.564103	0.920418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.241934	0.06125	0.03875	0.09125	0.632653	NA	NA	NA	NA	NA	NA	NA	NA	0.2989394	0.103755	0.004375	0.001667
sl	0.25	0.25	-0.5125	0.276516	13.23974	13.63569	14.60641	13.92308	15	-0.395948	-1.760256	-1.364309	-1.366667	0.287386	8.244444	8.837144	8.866667	8.555556	12	-0.5927	-3.755556	-3.162856	-0.622222	-0.281589	0.110292	0.07125	0.040625	0.0975	0.570175	0.0627043	0.0149608	63.2778	32.1632	1.432997	0.0477435	0.6767116	31.1146	-0.3426005	-0.9206624	0.00201381	0.00853208
sl	0.25	0.25	-0.5125	0.276516	13.23974	13.63569	14.60641	13.92308	15	-0.395948	-1.760256	-1.364309	-1.366667	0.287386	8.244444	8.837144	8.866667	8.555556	12	-0.5927	-3.755556	-3.162856	-0.622222	-0.281589	0.110292	0.07125	0.040625	0.0975	0.570175	0.0627043	0.0149608	63.5	32.2713	1.432997	0.0477435	0.6768616	31.2287	-0.3426005	-0.9056655	0.00201381	0.00873074
sl	0	0	-0.075	0.035088	15.71667	16.92706	21.25769	18.48718	15	-1.210398	0.716667	1.927065	-5.541026	1.560114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180198	0.07375	0.043125	0.1	0.584746	NA	NA	NA	NA	NA	NA	NA	NA	0.04716513	-0.3523763	0.00041219	0.00411371
sl	0	0	-0.0125	0.016807	15.97436	17.16216	21.35897	18.66667	15	-1.187804	0.974359	2.162163	-5.384615	1.504503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.172952	0.07375	0.043125	0.1	0.584746	NA	NA	NA	NA	NA	NA	NA	NA	-0.001734208	-0.3689163	1.595e-05	0.00438902
sl	0.075	0.075	0.075	0.051282	16.74359	17.63236	22.64103	19.69231	15	-0.88877	1.74359	2.632359	-5.897436	2.059948	0	0	0	0	0	0	0	0	0	0	0.195304	0.07375	0.043125	0.1	0.584746	NA	NA	191.667	32.298	NA	NA	1.780754	159.369	-0.06448212	-0.4407064	0.000561	0.00506
sl	0.875	0.125	0.475	0.205013	16.33461	17.39726	22.4859	19.41026	15	-1.062646	1.334615	2.397261	-6.151282	2.012995	14.15798	12.1412	10.72437	12.44118	14	2.016786	0.157983	-1.858803	3.433613	0.299979	0.197063	0.0775	0.046875	0.1125	0.604839	0.0176354	0.0138358	37.3941	28.85	0.2426488	0.0037996	0.2594029	8.5441	0.1371362	-0.3060092	0.00116948	0.00352273
sl	0	0	-0.0125	0.016807	16.31795	17.86746	24.4	20.35897	13	-1.549509	3.317949	4.867458	-8.082051	2.491517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189608	0.08375	0.053125	0.13625	0.634328	NA	NA	NA	NA	NA	NA	NA	NA	0.2308035	0.1583984	0.0026463	0.0018294
sl	0	0	-0.0375	0.017094	13.16026	14.34099	11.8141	12.48718	16	-1.180729	-2.839744	-1.659014	1.346154	-1.853806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.167441	0.10625	0.055625	0.185	0.523529	NA	NA	NA	NA	NA	NA	NA	NA	0.3606529	0.4008489	0.0053528	0.0057886
sl	0.225	0.225	0.225	0.162162	11.14744	11.51981	6.955128	9.051282	19	-0.372372	-7.852564	-7.480192	4.192308	-2.468526	2.444444	4.047306	10.80556	6.625	5	-1.602862	-2.555556	-0.952694	-8.361111	2.577694	0.160066	0.07625	0.05375	0.11375	0.704918	0.122373	0.0181361	125.028	35.3968	1.909169	0.1042369	1.261916	89.6312	-0.2278616	-0.3894006	0.0026894	0.0049085
sl	0.15	0.15	-0.175	0.088068	10.82821	11.28471	6.812821	8.820513	17	-0.456505	-6.171795	-5.71529	4.015385	-2.464197	4.2	4.379562	1.8	3	6	-0.179562	-1.8	-1.620438	2.4	-1.379562	0.140351	0.07375	0.058125	0.105	0.788136	0.0425887	0.0160116	81.4667	29.2362	0.9782755	0.0265771	1.024787	52.2305	-0.2330649	-0.4850221	0.00215825	0.00489254
sl	0.05	0.05	0.05	0.033898	10.82821	11.28471	6.812821	8.820513	17	-0.456505	-6.171795	-5.71529	4.015385	-2.464197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140351	0.07375	0.058125	0.105	0.788136	NA	NA	200	25.7347	NA	NA	2.050477	174.2653	-0.2397242	-0.4368386	0.00237393	0.00474301
sl	0	0	-0.0125	0.016807	10.47949	11.51981	5.930769	8.205128	18	-1.040321	-7.520513	-6.480192	4.548718	-3.31468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.121539	0.0775	0.061875	0.10875	0.798387	NA	NA	NA	NA	NA	NA	NA	NA	-0.2508729	-0.27829	0.0033014	0.0038109
sl	0.025	0.025	0.025	0.016807	10.94872	11.99	6.179487	8.564103	18	-1.041287	-7.051282	-6.009996	4.769231	-3.425902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.121295	0.0775	0.061875	0.10875	0.798387	NA	NA	NA	NA	NA	NA	NA	NA	-0.336083	-0.3523281	0.0044576	0.0048563
sl	0.025	0.025	-0.1125	0.041667	8.90641	11.51981	7.452564	8.179487	18	-2.613398	-9.09359	-6.480192	1.453846	-3.340321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133467	0.065	0.0425	0.1025	0.653846	NA	NA	NA	NA	NA	NA	NA	NA	0.1420188	-0.05462566	0.00124892	0.00055297
sl	0.025	0.025	0.025	0.016807	9.261538	12.2251	7.866667	8.564103	20	-2.963564	-10.73846	-7.774897	1.394872	-3.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.107172	0.05875	0.03625	0.08875	0.617021	NA	NA	NA	NA	NA	NA	NA	NA	-0.1489378	-0.1398179	0.0017748	0.001633
sl	0.025	0.025	0.025	0.016807	12.94744	13.16549	8.847436	10.89744	21	-0.218059	-8.052564	-7.834505	4.1	-2.268059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125707	0.0725	0.041875	0.11625	0.577586	NA	NA	NA	NA	NA	NA	NA	NA	-0.2109532	-0.03321921	0.00225641	0.00032448
sl	0.025	0.025	0.025	0.016807	11.97051	12.2251	8.388462	10.17949	19	-0.25459	-7.029487	-6.774897	3.582051	-2.045615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134464	0.0825	0.0425	0.1325	0.515152	NA	NA	NA	NA	NA	NA	NA	NA	0.1416394	0.2232758	0.00134344	0.00198923
sl	0.5	0.5	0.3125	0.105546	12.25513	16.69197	4.103846	8.179487	27	-4.436839	-14.74487	-10.30803	8.151282	-8.51248	7.1	10.14731	3.321053	5.210526	20	-3.047306	-12.9	-9.852694	3.778947	-4.93678	0.087038	0.03875	0.033125	0.05	0.854839	0.0255206	0.00863341	61.0684	24.4053	1.083846	0.01688719	0.9171942	36.6631	-0.2590987	-0.5741929	0.00192928	0.00576857
sl	0	0	-0.0125	0.016807	8.603846	12.9304	6.729487	7.666667	28	-4.326551	-19.39615	-15.0696	1.874359	-5.26373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.080399	0.05375	0.03125	0.07625	0.581395	NA	NA	NA	NA	NA	NA	NA	NA	-0.3828244	-0.5541961	0.0053185	0.0086453
sl	0.075	0.075	0.075	0.051282	12.38846	14.34099	10.22692	11.30769	24	-1.952524	-11.61154	-9.659014	2.161538	-3.033293	0	0	0	0	0	0	0	0	0	0	0.114579	0.04875	0.03875	0.06375	0.794872	NA	NA	200	37.783	NA	NA	1.666458	162.217	-0.4495396	-0.4637168	0.0064938	0.0069874
sl	0.05	0.05	0.05	0.033898	11.09744	12.9304	9.517949	10.30769	21	-1.832961	-9.902564	-8.069603	1.579487	-2.622705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162851	0.05125	0.04125	0.06625	0.804878	NA	NA	200	29.6643	NA	NA	1.908373	170.3357	-0.3188207	-0.3548536	0.0039998	0.0044851
sl	0	0	-0.0125	0.016807	11.78077	13.63569	9.808974	10.79487	19	-1.854922	-7.219231	-5.364309	1.971795	-2.84082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.146975	0.0475	0.0375	0.0625	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.08372942	-0.1534811	0.0010253	0.001965
sl	0.05	0.05	0.05	0.033898	6.54359	11.75491	4.635897	5.589744	23	-5.211317	-16.45641	-11.24509	1.907692	-6.165163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128818	0.0525	0.036875	0.07125	0.702381	NA	NA	142.5	30.1529	NA	NA	1.553061	112.3471	-0.3137552	-0.3444422	0.0046017	0.0051756
sl	0.025	0.025	0.025	0.016807	6.220513	11.99	3.112821	4.666667	22	-5.769492	-15.77949	-10.01	3.107692	-7.323338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.087438	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.3484734	-0.4206832	0.0067216	0.0084322
sl	0	0	-0.0125	0.016807	7.905128	13.16549	9.120513	8.512821	16	-5.260367	-8.094872	-2.834505	-1.215385	-4.652675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11904	0.0525	0.036875	0.07125	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	-0.370698	-0.4863251	0.0056896	0.0080135
sl	0	0	-0.0125	0.016807	9.515385	12.9304	8.125641	8.820513	13	-3.415012	-3.484615	-0.069603	1.389744	-4.109884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132546	0.06	0.0375	0.09	0.625	NA	NA	NA	NA	NA	NA	NA	NA	-0.1433002	-0.1555919	0.0018391	0.002031
sl	0.05	0.05	0.05	0.033898	9.805128	13.63569	8.14359	8.974359	14	-3.830563	-4.194872	-0.364309	1.661538	-4.661332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125895	0.0575	0.035	0.08	0.608696	0.0436737	0.0142028	105	39.7447	1.123307	0.0294709	0.9714839	65.2553	-0.2760458	-0.3301081	0.0039406	0.0048485
sl	0	0	-0.025	0.033898	9.769231	14.81118	7.974359	8.871795	18	-5.041951	-8.230769	-3.188818	1.794872	-5.939387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115279	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.6073425	-0.487094	0.00793219	0.00601082
sl	0.225	0.225	0.1875	0.097222	9.820513	15.28138	11.61538	10.71795	19	-5.460865	-9.179487	-3.718622	-1.794872	-4.56343	2.833333	3.679369	2.916667	2.875	7	-0.846036	-4.166667	-3.320631	-0.083333	-0.804369	0.111464	0.0475	0.031875	0.06625	0.671053	0.0385744	0.0180218	83.7917	39.2	0.7610067	0.0205526	0.7596572	44.5917	-0.4320762	-0.3154789	0.0058678	0.0040833
sl	0.3	0.3	0.3	0.222222	13.02051	15.75157	15.69744	14.35897	16	-2.731062	-2.979487	-0.248426	-2.676923	-1.3926	4.060606	4.304811	8.30303	6.181818	3	-0.244205	1.060606	1.304811	-4.242424	1.877008	0.196274	0.045	0.029375	0.0575	0.652778	0.0438656	0.0107724	99.25	30.1296	1.404143	0.0330932	1.192134	69.1204	-0.8077383	-0.55268	0.00918251	0.00542432
sl	0	0	-0.0125	0.016807	15.25769	17.63236	24.79359	20.02564	18	-2.374667	-2.742308	-0.367641	-9.535897	2.393282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204709	0.04625	0.030625	0.05875	0.662162	NA	NA	NA	NA	NA	NA	NA	NA	-0.8852488	-0.6907139	0.0123593	0.00865606
sl	0.35	0.35	0.35	0.264151	14.60769	16.69197	22.82821	18.71795	18	-2.084275	-3.392308	-1.308033	-8.220513	2.025982	6.197802	6.603496	16.26374	11.23077	6	-0.405694	0.197802	0.603496	-10.06593	4.627273	0.23722	0.04875	0.033125	0.0675	0.679487	0.0349594	0.00910377	77.7473	25.5554	1.345499	0.02585563	1.112615	52.1919	-1.232491	-1.05751	0.0172071	0.01250105
sl	0.95	0.05	-0.05	0.033898	14.89103	18.10256	22.39103	18.64103	20	-3.21153	-5.108974	-1.897444	-7.5	0.53847	13.81792	14.51833	11.37127	12.59459	16	-0.700403	-2.182077	-1.481674	2.446657	-1.923732	0.192796	0.03625	0.030625	0.04375	0.844828	0.0108617	0.00832388	33.6245	26	0.2661143	0.00253782	0.2571584	7.6245	-0.4861203	-0.2655326	0.00588141	0.00279955
sl	0	0	-0.0125	0.016807	14.35513	18.10256	20.77308	17.5641	21	-3.747428	-6.644872	-2.897444	-6.417949	-0.538453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196592	0.03625	0.030625	0.04375	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	-0.2836195	-0.08019344	0.004117	0.0010311
